	logFC	logCPM	F	PValue	FDR
CYYR1	-0.0619400629594368	0.368697848071326	0.0173980535471221	0.896904963839081	0.962282509624024
RNF144A	-0.0626783175205885	-0.0754405004397762	0.0173009981499751	0.897191150950418	0.962496462347468
TMUB2	-0.0133727449617201	5.44396663405381	0.0172737379845642	0.897271679942432	0.962496462347468
PPP1R37	0.0201602544322901	4.14724996939192	0.0172571642333028	0.897320671938322	0.962496462347468
METTL25	-0.0417393740977043	1.02376837851327	0.0172171967163368	0.897438914534628	0.962517893506581
KLHL28	-0.0185845394248069	3.44939845866847	0.0171784786297383	0.897553594088473	0.962517893506581
PAPSS1	-0.0118807315320552	6.82621040236844	0.0171727074819485	0.897570698984965	0.962517893506581
PQLC1	-0.0263595538634026	4.54362724730067	0.0171530285245232	0.897629046753328	0.962517893506581
SFXN5	-0.0178208742276268	4.70610679915179	0.0170927516146011	0.897807979147138	0.962632440897461
LAMA5	-0.0229863004681142	8.0671988804107	0.017061401820062	0.897901168215369	0.962655043019208
ZNF738	-0.0198904802058481	3.52704854232211	0.0169332307756116	0.898283073816131	0.962954308677145
AKTIP	-0.0163769034550109	4.25350080581926	0.0169193351417987	0.898324566311997	0.962954308677145
RRN3P1	-0.0720744082615368	0.20766280070151	0.0167978086771499	0.898688187255853	0.963266744268618
SEC11C	-0.0135991423365825	4.90778391801629	0.0167502411405649	0.898830879200384	0.963321654817034
ARHGAP11A	0.0228084787839902	3.71519009818242	0.0167113139523724	0.898947805555321	0.963321654817034
CP	-0.0251807447805496	3.33499318238273	0.0167086230764071	0.898955893311657	0.963321654817034
BCL2L15	0.0677730401017092	0.218698198779144	0.0166200343018415	0.899222528803775	0.963368852686239
VPS13D	-0.0101944151544125	7.3184543709059	0.0165815916788557	0.899338458830819	0.963368852686239
SMIM4	0.020476294811214	3.33176471361982	0.0165740710947723	0.899361154373868	0.963368852686239
LOC100131289	-0.0825781568056863	-0.981571696753018	0.0165302488447598	0.899493505077126	0.963368852686239
AGO3	-0.0184692940113434	3.76945386431292	0.0165273571941652	0.899502244632871	0.963368852686239
LCAT	-0.030355427731943	2.71447295778501	0.0165233068406373	0.899514487492908	0.963368852686239
S100A3	-0.0212552788859146	3.38252063354235	0.0165173438723071	0.899532514325171	0.963368852686239
VGLL1	0.0206510039063187	3.42421725579796	0.0164985184457368	0.899589447789002	0.963368852686239
ZCCHC17	0.0144343512475841	6.56916561026475	0.0164787067459897	0.899649399733284	0.963368852686239
PCOLCE	0.0481146529284425	0.54112328763078	0.0164080759861392	0.899863433602791	0.963520760233979
C14orf119	0.0110604195108497	6.40372587339141	0.0163804600240689	0.899947246271852	0.963524673109564
COQ6	0.0181783637768958	3.66518000046024	0.0163367610546442	0.900080016845814	0.963524673109564
ZNF407	0.0167537935131855	4.2850817098437	0.0163355791405142	0.900083610363249	0.963524673109564
SLC2A11	-0.0267994466114313	2.15786232084277	0.0163098519538372	0.900161864661914	0.963531181305048
KIF21A	0.0142929687626021	5.94666824225235	0.0162006287990386	0.900494789638454	0.963810265507364
GNAS-AS1	-0.0989213695246567	-0.638835349273555	0.016138540234287	0.900684551972658	0.963936088571026
GCA	-0.0337058977288346	1.71573069866266	0.0159687633228098	0.901205348135057	0.964276236815114
PBX2	-0.0105694283442062	6.86004953420189	0.0159638277856049	0.90122053007105	0.964276236815114
ARHGEF10L	0.0206596348962695	3.9753640323552	0.015955829116862	0.901245139408035	0.964276236815114
DYNLRB1	0.0107474823996429	6.86763151902324	0.0159408305521063	0.901291302095804	0.964276236815114
PABPC4	-0.0101303233026096	8.14585695636469	0.0158666291274932	0.901520005367178	0.964339189764986
TMEM255A	-0.066035847954862	-0.490745976838686	0.0158626271144956	0.901532355793606	0.964339189764986
ANP32A	-0.0108929529970645	7.32915648202953	0.0158514528707191	0.901566848498636	0.964339189764986
LRRC8D	0.0130553623134116	5.24300969630299	0.0157385546372951	0.901916039101069	0.964635404742771
HPSE	0.0391407694244628	0.771756710374186	0.0157015089925383	0.902030897429721	0.964680964566753
CARD18	-0.081172451129229	-0.828829423355724	0.0156661655991559	0.90214060649635	0.964709800096026
SDSL	0.0261618883661465	2.77638851804309	0.0156290843761705	0.90225584528578	0.964709800096026
KBTBD11	0.0521845334857227	0.294450804204127	0.0156230380112052	0.902274648988688	0.964709800096026
PACSIN2	-0.0137206116680054	6.50872390451673	0.0155023611526816	0.902650720852755	0.965034605860838
POLE	0.0149708506598449	4.4752436059235	0.0154768653616617	0.902730364968367	0.965042470557951
TFB2M	-0.0250407905737171	2.64647316993862	0.0154407033965929	0.902843442686793	0.965086072533325
SCAF1	0.0160558887062593	6.19784553731859	0.015368433484395	0.903069833216355	0.965250782501068
PPP1R32	-0.0474654189314338	0.853155515451503	0.0153376467194054	0.903166439210657	0.965260307567215
C19orf53	-0.0147432745800822	5.93029371111461	0.0153195239131091	0.903223352968513	0.965260307567215
GAL3ST4	0.0272734743531025	1.96551861371392	0.0152280380644965	0.903511183385532	0.965490618602166
FAM3A	0.0237987902495504	4.1956103675215	0.0150458192726052	0.904087105280081	0.965784488438804
SLC6A13	0.0689678549931583	-0.752299385513011	0.0150244542350222	0.904154863337504	0.965784488438804
VIPAS39	-0.0131814632725211	5.35833025297562	0.0149702906511272	0.904326859872906	0.965784488438804
KPNA6	-0.00996672662222689	7.38376132505553	0.0149395604580265	0.90442458422234	0.965784488438804
DOK1	-0.0490419578201607	0.391284201062744	0.0149394093630287	0.904425064968061	0.965784488438804
ERI1	-0.0320098634464677	2.74928312282857	0.0149143319335473	0.904504889200786	0.965784488438804
ERN2	0.0410196135353516	0.790997239730232	0.0148859006866656	0.904595471516402	0.965784488438804
CADM4	0.0180918029627303	3.38583736609785	0.0148377622765465	0.904749041698344	0.965784488438804
TMEM161B	-0.0205472212429054	3.94340255393725	0.0148171895288214	0.904814749640643	0.965784488438804
RARG	-0.0132559177524243	6.11501045528404	0.0148171611696282	0.904814840249929	0.965784488438804
TAF4	0.0148754498352399	4.03871559798679	0.014811679079283	0.904832357504694	0.965784488438804
AK4	-0.0116264549575741	6.48768123637968	0.0148032166829247	0.904859404377811	0.965784488438804
MRVI1	-0.038209796209318	1.24122660988142	0.0147595826593166	0.904998988960087	0.965784488438804
HES1	-0.0174818091367206	5.4777022205482	0.014758150888564	0.905003572722094	0.965784488438804
URI1	-0.0107770354946566	6.39944564607694	0.0147579259154858	0.905004292985757	0.965784488438804
PRDM2	-0.0114707261918541	6.41349115428025	0.014740903520215	0.905058807302071	0.965784488438804
TWIST1	0.033867939790953	1.85349181867999	0.014731935554185	0.90508754012271	0.965784488438804
EXOSC6	0.0176326314348757	4.05696514857445	0.0147316766861035	0.905088369652276	0.965784488438804
HEATR1	-0.0118084276217546	5.87076950887348	0.014706649995109	0.905168601391225	0.965792905096935
GNB4	-0.0131355253832975	4.94252928871547	0.0146394105943357	0.905384504661678	0.965909555290536
HIST1H2BH	0.0683669947872369	-0.562820516701581	0.0146177603482167	0.905454129952771	0.965909555290536
ST3GAL6	-0.0434074523955314	0.69987148462483	0.0146036149160263	0.905499648708679	0.965909555290536
TMEM129	-0.0193517581649915	5.01481699949309	0.0145610273669135	0.905636827034334	0.965909555290536
FAM184A	0.048601433939298	0.258033339342512	0.0145548280379595	0.905656812608533	0.965909555290536
DAZAP2	-0.00974245172951578	7.95939313522555	0.0145237906670214	0.905756936828972	0.965909555290536
THAP7	-0.024401575878283	2.83904824882916	0.0145152836772222	0.905784398702788	0.965909555290536
YIPF3	0.0110894594411733	7.2214815269095	0.0144315531963624	0.906055130850278	0.966086355941401
MCC	0.0105730327085574	6.73526101173267	0.0143851805587921	0.906205414247899	0.966086355941401
DNM1L	0.0119391537476032	6.67614539708112	0.0143849316231653	0.906206221656054	0.966086355941401
ZNF275	0.0210331163151186	3.09417468096278	0.0143704065100858	0.906253345299858	0.966086355941401
SMARCC2	0.00996647276051226	7.22540815141945	0.0143523301160043	0.906312024105626	0.966086355941401
GNAO1	-0.112562708309208	-1.43382249294232	0.0142543258091406	0.906630816597536	0.966349014097973
PLSCR4	0.0640682982762207	-0.0544607971983697	0.014159074343726	0.90694172247723	0.966376199125784
ATF7	0.0103334831454167	6.48875599752562	0.0141488696250869	0.906975094103851	0.966376199125784
PHF14	0.0138411059881566	5.70400304878137	0.014148400573596	0.906976628296814	0.966376199125784
RGS12	0.0155344603751004	6.50501565533771	0.0141196332240799	0.907070771123831	0.966376199125784
SUDS3	0.0109100291798743	6.81823520940202	0.01410454688821	0.90712018095165	0.966376199125784
PABPN1	0.0162181540448576	4.29516315706516	0.0140633381117411	0.907255282234303	0.966376199125784
ATP10B	-0.0206316964546389	2.86042120573861	0.0140552822698103	0.907281716448747	0.966376199125784
SPATA20	0.0155029824356196	5.28008616332242	0.0140465971313554	0.907310224234373	0.966376199125784
MRPL40	0.0135919948115447	5.66337748343761	0.01401149006039	0.907425549682693	0.966376199125784
CIR1	-0.00997427124379366	6.52002241530079	0.0140082574322086	0.907436176117835	0.966376199125784
CDC26	0.0143881381783038	5.02473914795212	0.0140032659785644	0.907452586684707	0.966376199125784
PSMC3IP	-0.0182471429745307	3.08212265647209	0.0138812521765816	0.907854662622248	0.966727266970329
RABEPK	0.0151979292379383	4.2430532308277	0.0138269165193589	0.908034293643452	0.966841427671086
ARF5	0.010170306486462	6.82772712670072	0.0137018973273983	0.908448965921335	0.967193079863581
EPB41	0.0104472896435018	6.3612604317209	0.0136736714910315	0.90854285261031	0.967193079863581
SS18L2	-0.0225292832750903	2.46509865175486	0.0136619399698571	0.908581903713046	0.967193079863581
CUL7	-0.0124284655272663	5.66645142586939	0.0136054830581767	0.908770072064195	0.967290649881169
PIP	0.0620826639393361	-0.23508083137725	0.0135832595818119	0.908844250535311	0.967290649881169
GRIK5	0.0574922876334486	-0.320301220393531	0.0135550545398074	0.908938483236137	0.967290649881169
ZNF699	0.0216823991352509	2.57948175390948	0.0135476058024269	0.908963385974477	0.967290649881169
CGREF1	0.02842301411735	1.46853583935888	0.0135090461090541	0.909092410537274	0.967350843350279
FBXO45	-0.0168107389295616	3.83841740144926	0.0134854621545299	0.909171416871919	0.967357807861649
RIN3	0.0181445831122548	3.99026457760316	0.0134278857743663	0.909364592849965	0.967486238009805
FAU	-0.00977674055248071	7.50133174476457	0.013346806712196	0.909637336999045	0.967599934145169
AGAP1	-0.0128338052173181	5.15279557608973	0.0133384103464016	0.909665629728182	0.967599934145169
PCDHB5	0.0566218878146656	0.211960239905066	0.0133298540841154	0.909694470544045	0.967599934145169
GDF11	-0.0127561622774786	4.54551664606769	0.0133100157464965	0.909761376283907	0.967599934145169
NPRL3	0.0162647757198531	4.63545924722553	0.0132807105932274	0.909860301905398	0.967628059462843
BOC	0.0405855615266728	1.38129756512144	0.0132591979283877	0.909932992841071	0.967628282175267
HOMEZ	-0.0107851222836555	5.64411012829562	0.0131893033915053	0.910169579043656	0.967802778194568
CCDC87	0.103411673522476	-1.35001126912879	0.0131216143868945	0.910399306442714	0.967969953887403
CCL5	-0.0544784416614119	0.205067928285274	0.0130094392965013	0.910781340569206	0.968299028159504
PPIL2	0.0127439332835875	6.16993938297369	0.0129500598336602	0.910984244982659	0.968437623070433
SIAH2	-0.0123821070230096	4.93209493499003	0.0128995583339704	0.911157184112713	0.968512122443899
AADAT	0.0227297866247838	2.48454757054671	0.012866728506978	0.911269791864957	0.968512122443899
KCND3	0.148914652575897	-1.73641421458243	0.0128660945517957	0.911271967791597	0.968512122443899
CD47	-0.0131997371845022	5.26602863361363	0.0127295607484351	0.911741866177672	0.968934398461385
PRNP	-0.00949350164666216	9.00826415408915	0.012659038425498	0.911985578243222	0.968988371520089
DLG1-AS1	0.0621475530573414	-0.202102709986273	0.0126488879922739	0.91202071284527	0.968988371520089
NR2C2	-0.0121771844679574	5.17855425788958	0.0126145687400192	0.91213961108541	0.968988371520089
IVNS1ABP	0.00929571275000608	7.42073422936712	0.0126118094551191	0.912149177678311	0.968988371520089
CORO2B	0.0462931055506367	0.0351960243692426	0.0126099657767585	0.912155570403967	0.968988371520089
BDNF-AS	-0.029684467945832	1.65676401675964	0.0125694587704776	0.912296143120968	0.969060591236865
GPR75	0.0333951495534729	1.19206291842724	0.0125021170987298	0.912530349997517	0.969077896595743
C19orf33	-0.0149946276310073	7.0289091908298	0.0124991874964388	0.912540553321078	0.969077896595743
SEZ6L2	-0.0191371435885399	3.16300434992611	0.0124901004640222	0.912572209673044	0.969077896595743
IRX1	-0.0351236869873225	1.65383713021318	0.0124695387900629	0.91264388315732	0.969077896595743
FAM107B	-0.0143261701127056	4.87408588951138	0.0124578265514749	0.91268473622221	0.969077896595743
CORIN	0.0740875280354683	-0.849168075846909	0.0124397073904638	0.912747975415346	0.969077896595743
ERAP1	0.0127574932359487	4.78217485037324	0.0123820095473931	0.912949662988129	0.969155863436599
LOC653712	0.053488483717992	-0.230377645669071	0.0123224497638428	0.913158359187097	0.969155863436599
LOC100129617	-0.0398631641432333	0.422127548334598	0.012322176766117	0.913159316940361	0.969155863436599
ASTN2	-0.0913843011134768	-1.12292294772373	0.0123156288603046	0.91318229206836	0.969155863436599
MROH6	-0.0266524173129194	3.03886182245672	0.01230797437823	0.913209157769937	0.969155863436599
TBK1	-0.0143304730540023	5.06855761938161	0.0122943533145517	0.913256985920031	0.969155863436599
MACROD1	-0.039690753782068	0.872098330798186	0.0122652515264724	0.913359262139339	0.969155908599316
REC8	-0.0150857850411686	4.29497705136128	0.0122492067004794	0.913415703143062	0.969155908599316
AGPAT4-IT1	-0.0458104575834119	0.349311387899719	0.0122284934023828	0.913488621873773	0.969155908599316
C6orf89	0.00918992456412385	7.06760079476895	0.0122118063288981	0.913547412270696	0.969155908599316
BUB1	0.015985260596598	3.78309601170932	0.0121367213366068	0.913812449824571	0.969360048085659
EPB41L4A-AS1	-0.0210829334114935	3.276163769904	0.0120796182541772	0.914014570647978	0.96949741920789
MTMR12	-0.0124292391957529	5.0650490802324	0.0119717171215471	0.914397820605017	0.969772510842486
ISOC2	-0.0172708392355143	3.41840865176395	0.0119586318299955	0.914444416489059	0.969772510842486
COQ10B	-0.0174102787356655	4.16735050906003	0.0119453199846006	0.914491845617682	0.969772510842486
LOC728554	-0.0219373354402157	2.44260740261768	0.0119210190910696	0.91457849699671	0.969787365759022
SLC35E2B	-0.0127807219447294	5.03182849710917	0.0118883303120119	0.914695198845795	0.969834080262994
TSHZ2	-0.0187387533515211	2.91723597220173	0.0118528210819579	0.9148221542244	0.969891658107984
CHRAC1	-0.013901910402978	4.1222312287814	0.0118191061890909	0.91494287269871	0.969942614986722
PAQR7	0.0102329531551109	7.63639571100384	0.011773764240106	0.915105497891543	0.970032774241909
ZNF582-AS1	0.0248188847815504	2.06118391618664	0.0117549021379647	0.915173242814745	0.970032774241909
FAM162A	0.00934354392151944	6.92747445059732	0.0116989968376295	0.915374355624652	0.970146127160385
FN3K	0.0212130564361506	2.49855189581824	0.0116822636609461	0.91543464584349	0.970146127160385
TRAF6	-0.0117610421690671	4.75074568886119	0.0116646389724772	0.915498195503111	0.970146127160385
MSL3	-0.0106893602582481	5.75668987562596	0.0116409146401424	0.915583815563259	0.970159849017343
NKX1-2	-0.061457711594881	-0.298941140591604	0.0116184154415984	0.915665095816732	0.970168970567727
DUSP18	0.0190551659752833	2.5728299738721	0.0115020668461921	0.916086692083396	0.970538634974473
KCTD15	-0.0139713418332564	3.94975407331261	0.0114215605310855	0.916379676470182	0.970640472172636
ABCA2	-0.0188114021236088	4.91759609981833	0.011414323500765	0.916406065121418	0.970640472172636
FECH	0.0146281982573827	4.69959846582065	0.0114060476676342	0.916436251978009	0.970640472172636
PDE6A	0.0669403792944144	-0.85977721283269	0.011390595365005	0.916492645347793	0.970640472172636
RIPK2	-0.0153436907922485	3.56989260191504	0.0113758892470617	0.916546351476273	0.970640472172636
WNK4	-0.043534919830864	0.414527014298645	0.0113083309072954	0.916793524371361	0.970804896326532
CCDC12	0.0168507101793586	4.68646983261412	0.0112712626661159	0.916929461950457	0.970804896326532
ZBTB40	0.0095320040510826	5.85710759575884	0.0112589027469171	0.916974838833466	0.970804896326532
CD59	0.00860605501566358	9.86380230549868	0.0112540966882805	0.916992490088208	0.970804896326532
ARPC2	-0.0086924047759116	9.46959112259254	0.0112121316316819	0.917146777873564	0.97089124451765
NUP88	0.0120441601680232	4.90651827992872	0.0111608990910739	0.917335534938401	0.971014065289221
ANAPC1	-0.0094285282273285	6.04363125914027	0.0111162967484341	0.917500221513849	0.971111389614674
KIAA1586	-0.026638009091726	1.72073410359001	0.0110484813872779	0.917751260122594	0.971240527274955
